row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
2316,2024-12-15 18:31:55,AVROIND.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,33.0,,,,,,86400.0,2.0,185.71,181.99,181.99,189.42,185.71,181.99,181.99,189.42,,,,,,-0.557,54.904346,,65441.0,65441.0,20887.0,28723.0,28723.0,2033556224.0,100.0,189.51,2.3273199,157.9118,137.3866,,,1620054144.0,0.042140003,2215349.0,10735700.0,0.67132,,10955400.0,28.613,6.6200676,-0.35,3.45,,0.62760735,,,NSI,EQUITY,13309000.0,1.312,93143504.0,156227008.0,,,873776000.0,54.127,86.368,,,,,-0.356,-0.264,0.26769,0.1066,0.06237,AVROIND.NS,AVRO INDIA LIMITED,Avro India Limited,189.42,,,,,,none,,2.0,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Buy,Trading near its 52-week high (bullish momentum),21,10
2317,2024-12-15 18:31:55,AVTNPL.NS,Specialty Chemicals,Basic Materials,315.0,,,,,,86400.0,2.0,80.78,79.77,79.42,81.52,80.78,79.77,79.42,81.52,1.0,0.0125,1722556800.0,0.26950002,1.09,0.457,26.783333,45.14045,81584.0,81584.0,117748.0,104812.0,104812.0,12239072256.0,74.0,115.65,2.3583558,81.4766,86.4904,,,10865304576.0,0.098079994,34763392.0,152284000.0,0.77127,,152322000.0,30.832,2.6060586,-0.286,3.0,1.78,-0.13926476,0.5,1722556800.0,NSI,EQUITY,1521053056.0,9.988,748971264.0,425972000.0,,,5189663232.0,9.073,34.021,,,,,-0.291,0.017,0.55569,0.14432,0.04222,AVTNPL.NS,AVT NATURAL PRODUCTS LTD,AVT Natural Products Limited,80.35,,,,,,none,,-0.53,2.1,Buy,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),16,10
2318,2024-12-15 18:31:55,AWFIS.NS,Rental & Leasing Services,Industrials,3690.0,,,,,,86400.0,2.0,726.85,730.8,721.0,739.6,726.85,730.8,721.0,739.6,,,,,,,,58.678394,176688.0,176688.0,299294.0,628529.0,628529.0,51258224640.0,371.4,946.0,5.5784707,715.208,665.5155,,,57694437376.0,-0.00704,17514475.0,70828000.0,0.58942,0.27212998,70828000.0,-48.541,,,-6.69,,0.7234143,,,NSI,EQUITY,48790000.0,0.753,2966255104.0,7335540224.0,,,9188580352.0,291.752,141.718,,,,,,0.373,0.76392,0.32282,0.080469996,AWFIS.NS,AWFIS SPACE SOLUTIONS LTD,,723.7,1100.0,839.0,973.0,980.0,,none,3.0,-0.43,2.6,Hold,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,10,1
2319,2024-12-15 18:31:55,AWHCL.NS,Waste Management,Industrials,9648.0,,,,,,86400.0,2.0,654.75,660.0,660.0,696.65,654.75,660.0,660.0,696.65,,,,,,0.44,27.865555,20.664156,237556.0,237556.0,215551.0,136885.0,136885.0,19471607808.0,407.95,902.0,2.2163038,712.639,616.22626,,,27543058432.0,0.09726,12500340.0,28364900.0,0.54307,0.04913,28382200.0,202.303,3.3912003,-0.042,24.62,29.0,0.41797507,,,NSI,EQUITY,858574976.0,30.258,1794425728.0,4468519936.0,,,8785622016.0,62.2,309.553,,,,,-0.045,0.022,0.65263003,0.20425,0.14486,AWHCL.NS,ANTONY WASTE HDG CELL LTD,Antony Waste Handling Cell Limited,686.05,620.0,620.0,620.0,620.0,,none,1.0,4.78,1.8,Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,18,3
2320,2024-12-15 18:31:55,AWL.NS,Packaged Foods,Consumer Defensive,2678.0,,,,,,86400.0,2.0,306.05,308.8,305.3,309.4,306.05,308.8,305.3,309.4,,,,,,-0.428,40.43651,34.610462,776495.0,776495.0,1932280.0,1178637.0,1178637.0,397440581632.0,279.0,408.95,0.7266431,323.829,340.757,,,386889973760.0,0.01795,157831458.0,1299680000.0,0.87871003,0.00604,1306899968.0,68.72,4.448487,,7.56,8.83,-0.16562158,,,NSI,EQUITY,32979599360.0,25.342,19999500288.0,21592899584.0,0.473,1.223,546954313728.0,24.148,421.113,0.05014,0.11617,17343436800.0,34223300608.0,,0.179,0.12482,0.03657,0.03276,AWL.NS,ADANI WILMAR LIMITED,Adani Wilmar Limited,305.7,455.0,320.0,381.0,373.0,,none,5.0,-0.11,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),17,9
2321,2024-12-15 18:31:55,AXISBANK.NS,Banks - Regional,Financial Services,104633.0,1.0,1.0,6.0,10.0,2.0,86400.0,2.0,1148.15,1146.5,1141.75,1155.0,1148.15,1146.5,1141.75,1155.0,1.0,0.00090000004,1720742400.0,0.0111,1.03,0.944,12.817686,10.960953,3974915.0,3974915.0,9175735.0,8209800.0,8209800.0,3563370577920.0,995.7,1339.65,5.337295,1157.516,1164.6482,1.0,0.0008709663,4915233030144.0,0.41832,2739610087.0,3094810112.0,0.02031,0.68849,3096160000.0,557.714,2.0636027,0.193,89.79,,0.033112884,1.0,1720742400.0,NSI,EQUITY,892193079296.0,288.587,,2252174524416.0,,,667636072448.0,,216.263,0.01918,0.17764999,,-974622818304.0,0.188,0.102,,,0.47516,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1150.9,1590.0,1210.0,1363.439,1360.0,1.55,buy,41.0,0.24,2.5,Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,9,7
2322,2024-12-15 18:31:55,AXISCADES.NS,Engineering & Construction,Industrials,3131.0,,,,,,86400.0,2.0,566.45,575.0,565.55,579.3,566.45,575.0,565.55,579.3,,,,,,0.922,54.548946,,102086.0,102086.0,187973.0,459731.0,459731.0,24138414080.0,420.9,850.0,2.5095954,502.05,554.3265,,,21708627968.0,0.04602,15652944.0,42444900.0,0.15057,0.03478,42467300.0,139.544,4.073267,2.044,10.42,,-0.07826865,,,NSI,EQUITY,1815806976.0,43.301,1370886784.0,3189221888.0,,,9618448384.0,53.894,240.438,,,,,1.835,0.045,0.27989,0.14253001,0.09861,AXISCADES.NS,AXISCADES TECH LTD,AXISCADES Technologies Limited,568.4,,,,,,none,,0.34,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,22,11
2323,2024-12-15 18:31:55,AXITA.NS,Textile Manufacturing,Consumer Cyclical,22.0,,,,,,86400.0,2.0,11.93,11.93,11.76,12.09,11.93,11.93,11.76,12.09,0.13,0.0094,1724803200.0,0.082399994,,-0.042,17.014286,,5732768.0,5732768.0,5810422.0,4913234.0,4913234.0,4141976320.0,11.57,26.55,0.402495,13.647,16.08975,,,5013631488.0,0.01746,171056288.0,347772992.0,0.41926,,352208000.0,1.856,6.417026,-0.412,0.7,,-0.31804216,0.1,1724803200.0,NSI,EQUITY,57697000.0,0.166,269738496.0,253232000.0,,,10290752512.0,39.222,30.109,,,,,-0.402,-0.32,0.040939998,0.02621,0.03419,AXITA.NS,AXITA COTTON LIMITED,Axita Cotton Limited,11.91,,,,,,none,,-0.17,2.2,Buy,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),12,9
2324,2024-12-15 18:31:55,AYMSYNTEX.NS,Textile Manufacturing,Consumer Cyclical,1332.0,,,,,,86400.0,2.0,290.1,290.0,281.55,302.95,290.1,290.0,281.55,302.95,,,,,,1.07,62.119095,,57767.0,57767.0,36189.0,70248.0,70248.0,17697146880.0,68.1,326.11,1.2154685,243.1268,147.4139,,,17677268992.0,0.016929999,13958713.0,58499100.0,0.71511,,61292600.0,85.204,3.5505373,,4.87,,2.9712527,,,NSI,EQUITY,138400000.0,2.74,1215609984.0,3161900032.0,0.298,1.011,14559938560.0,73.466,288.215,0.041729998,0.05903,-5744875.0,1196215040.0,,0.211,0.45228,0.08349,0.042600002,AYMSYNTEX.NS,AYM SYNTEX LIMITED,AYM Syntex Limited,302.52,,,,,,none,,4.28,1.0,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),21,16
2325,2024-12-15 18:31:55,AZAD.NS,Specialty Industrial Machinery,Industrials,1212.0,,,,,,86400.0,2.0,1776.4,1779.95,1761.0,1838.55,1776.4,1779.95,1761.0,1838.55,,,,,,,151.19453,82.163826,190719.0,190719.0,243984.0,243243.0,243243.0,104748236800.0,642.4,2080.0,28.834818,1596.761,1534.9965,,,93039886336.0,0.18801,18585540.0,59113000.0,0.6887,0.08011,59467400.0,109.124,16.238407,1.313,11.72,,1.6219926,,,NSI,EQUITY,589180032.0,9.979,1223227520.0,394329984.0,,,3632699904.0,6.113,66.482,,,,,0.946,0.296,0.85256,0.33673,0.27462998,AZAD.NS,AZAD ENGINEERING LIMITED,,1772.0,2450.0,1850.0,2140.0,2120.0,,none,3.0,-0.25,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),22,12
2326,2024-12-15 18:31:55,BAFNAPH.NS,Drug Manufacturers - Specialty & Generic,Healthcare,363.0,,,,,,86400.0,2.0,80.71,80.2,79.26,81.74,80.71,80.2,79.26,81.74,,,1379548800.0,,,0.461,444.05554,,2412.0,2412.0,3158.0,860.0,860.0,1897642112.0,73.25,113.0,1.3195949,80.7186,84.57575,,,2143738240.0,0.0019,1874357.0,23656300.0,0.89642,,23741300.0,34.172,2.3390496,,0.18,,-0.20872551,0.6,1379548800.0,NSI,EQUITY,13960000.0,0.598,57109500.0,243892992.0,,,1438049024.0,30.17,61.096,,,,,,-0.206,0.26692,0.03971,-0.0069999998,BAFNAPH.NS,BAFNA PHARMACEUTICALS LTD,Bafna Pharmaceuticals Limited,79.93,,,,,,none,,-0.97,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),18,16
2327,2024-12-15 18:31:55,BAGFILMS.NS,Broadcasting,Communication Services,23.0,,,,,,86400.0,2.0,10.78,10.78,10.78,11.98,10.78,10.78,10.78,11.98,,,1218153600.0,,,0.05,,,530099.0,530099.0,895736.0,554328.0,554328.0,2220640000.0,7.5,15.4,1.639496,10.6958,9.55345,,,3375764224.0,0.03438,75309812.0,197918000.0,0.61833,,200672000.0,7.632,1.4701258,1.344,-0.05,,0.2833333,0.2,1218153600.0,NSI,EQUITY,101082000.0,0.511,199086496.0,1078270976.0,,,1354465024.0,51.834,6.662,,,,,1.333,0.144,0.96296,0.14699,0.0521,BAGFILMS.NS,B.A.G FILMS AND MEDIA LTD,B.A.G. Films and Media Limited,11.22,,,,,,none,,4.08,2.9,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,5,2
2328,2024-12-15 18:31:55,BAIDFIN.NS,Credit Services,Financial Services,225.0,,,,,,86400.0,2.0,16.82,17.05,16.27,17.9,16.82,17.05,16.27,17.9,0.1,0.0066000004,1720569600.0,0.1149,,-0.108,20.304878,,2502402.0,2502402.0,369433.0,601149.0,601149.0,2011020288.0,13.95,33.3,4.9906077,15.3824,17.9127,,,3914633728.0,0.2589,28051557.0,120068000.0,0.76637,,120782000.0,13.891,1.1986178,-0.444,0.82,,-0.254102,0.1,1720483200.0,NSI,EQUITY,330216992.0,2.75,,2418611968.0,,,402960992.0,145.016,3.352,,,,,-0.447,0.101,0.73489,,0.32654998,BAIDFIN.NS,BAID FINSERV LIMITED,Baid Finserv Limited,16.65,,,,,,none,,-1.01,1.8,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),15,10
2329,2024-12-15 18:31:55,BAJAJ-AUTO.NS,Auto Manufacturers,Consumer Cyclical,6192.0,8.0,4.0,8.0,1.0,6.0,86400.0,2.0,9021.4,9064.0,8970.0,9078.75,9021.4,9064.0,8970.0,9078.75,80.0,0.0089,1718323200.0,0.305,2.47,1.047,34.276817,23.830374,228436.0,228436.0,634218.0,549887.0,549887.0,2512861003776.0,6232.0,12774.0,5.005116,9935.129,9776.027,,,2488866439168.0,0.14682001,108649717.0,279257984.0,0.58757,0.15395,282481984.0,1111.31,8.097065,-0.314,262.52,171.22,0.39527047,80.0,1718323200.0,NSI,EQUITY,77129703424.0,276.688,111616999424.0,51185500160.0,0.995,1.525,502058483712.0,16.523,1787.351,0.16375,0.24445,48749400064.0,27088900096.0,-0.304,0.218,0.31237,0.22232,0.21651,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,8998.35,14000.0,5007.0,10981.122,11446.0,3.0,hold,41.0,-0.26,1.4,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,19,10
2330,2024-12-15 18:31:55,BAJAJCON.NS,Household & Personal Products,Consumer Defensive,506.0,,,,,,86400.0,2.0,214.49,214.8,213.0,218.93,214.49,214.8,213.0,218.93,8.0,0.0373,1708041600.0,0.3015,,0.659,21.660303,15.58915,426343.0,426343.0,366172.0,698989.0,698989.0,29537660928.0,199.75,288.95,3.0799813,218.9472,242.81116,,,25840197632.0,0.14692001,83435024.0,137052992.0,0.42228,0.28249002,140586000.0,49.392,4.36346,-0.146,9.95,,-0.015649378,3.0,1708041600.0,NSI,EQUITY,4315191808.0,30.758,1350113024.0,63955000.0,3.81,4.917,9590207488.0,0.923,67.7,0.09087,0.1886,428803488.0,674033024.0,-0.13,-0.004,0.54581,0.14078,0.12872,BAJAJCON.NS,BAJAJ CONSUMER CARE LTD,Bajaj Consumer Care Limited,215.52,325.0,220.0,272.77777,284.0,,none,9.0,0.48,2.7,Hold,Buy,"Low Beta (less volatile than the market)-
 Pays a good dividend (>3%)",Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum),6,2
2331,2024-12-15 18:31:55,BAJAJELEC.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1958.0,,,,,,86400.0,2.0,816.7,821.0,811.0,825.25,816.7,821.0,811.0,825.25,3.0,0.0037,1721347200.0,0.32119998,1.07,0.628,88.098816,37.208534,16091.0,16091.0,64929.0,76594.0,76594.0,94770831360.0,736.7,1110.0,2.0208902,838.447,943.32324,,,109647536128.0,0.02296,41604803.0,115335000.0,0.63163,0.21308,115546000.0,127.005,6.4580135,-0.527,9.31,,-0.19310379,3.0,1721347200.0,NSI,EQUITY,722300032.0,6.271,1860548992.0,16303500288.0,0.546,1.199,46895583232.0,111.453,407.464,0.019019999,0.07661,-9401433088.0,4383479808.0,-0.525,0.005,0.29543,0.03967,0.015039999,BAJAJELEC.NS,BAJAJ ELECT.LTD,Bajaj Electricals Limited,820.2,1138.0,623.0,959.5,949.0,,none,16.0,0.43,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),21,10
2332,2024-12-15 18:31:55,BAJAJFINSV.NS,Financial Conglomerates,Financial Services,92079.0,,,,,,86400.0,2.0,1679.7,1675.0,1660.4,1683.95,1679.7,1675.0,1660.4,1683.95,1.0,0.00059999997,1718928000.0,0.0189,0.14,1.115,31.632017,19.602367,797164.0,797164.0,1567831.0,1468832.0,1468832.0,2668618317824.0,1419.05,2029.9,2.1429863,1707.809,1666.299,1.0,0.0005953444,5578857906176.0,0.06826,546722416.0,1594489984.0,0.66075,0.12262999,1599529984.0,428.879,3.9023829,0.082,52.91,49.41,-0.02603501,1.0,1718928000.0,NSI,EQUITY,130591596544.0,81.973,449394900992.0,2525439197184.0,2.239,2.359,1245280206848.0,211.987,781.573,0.05189,0.1619,136056020992.0,-693634531328.0,0.083,0.288,0.49603,0.36088002,0.36283,BAJAJFINSV.NS,BAJAJ FINSERV LTD.,Bajaj Finserv Ltd.,1673.65,2350.0,1350.0,1868.1818,1900.0,2.0,buy,11.0,-0.36,1.7,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Hold,No strong momentum,16,7
2333,2024-12-15 18:31:55,BAJAJHCARE.NS,Drug Manufacturers - Specialty & Generic,Healthcare,1049.0,,,,,,86400.0,2.0,422.35,427.95,414.2,486.0,422.35,427.95,414.2,486.0,1.0,0.0026,1727049600.0,0.33220002,,0.58,,,3617097.0,3617097.0,211873.0,466164.0,466164.0,15057338368.0,263.3,486.0,3.1637862,385.381,353.72275,,,14079413248.0,-0.05978,5295505.0,31583300.0,0.64521,0.01311,32585300.0,100.861,4.7268023,,-3.72,,0.087409854,1.0,1727049600.0,NSI,EQUITY,29288000.0,1.064,834831744.0,3328242944.0,,,4759278080.0,119.566,172.533,,,,,,0.019,0.48431998,0.17541,0.1344,BAJAJHCARE.NS,BAJAJ HEALTHCARE LIMITED,Bajaj HealthCare Limited,476.75,,,,,,none,,12.88,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Buy,Trading near its 52-week high (bullish momentum),5,4
2334,2024-12-15 18:31:55,BAJAJHFL.NS,Mortgage Finance,Financial Services,2372.0,,,,,,86400.0,2.0,132.46,133.0,129.85,133.1,132.46,133.0,129.85,133.1,,,,,,,59.049774,39.401104,18409134.0,18409134.0,32480671.0,22643595.0,22643595.0,1086823596032.0,125.34,188.5,12.763801,136.124,141.55122,,,1831757938688.0,0.21686001,937166348.0,8328150016.0,0.88747,0.015520001,8346379776.0,22.557,5.785344,0.209,2.21,,-0.1972121,,,NSI,EQUITY,15890199552.0,1.908,78083096576.0,744501805056.0,6.586,366.372,85148901376.0,396.32,11.696,0.05795,0.122279994,-178112135168.0,-164220895232.0,0.03,0.257,0.93783,0.91702,0.92642,BAJAJHFL.NS,BAJAJ HOUSING FINANCE LTD,,130.5,185.0,86.0,123.0,117.5,3.33333,hold,6.0,-1.48,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum),19,10
2335,2024-12-15 18:31:55,BAJAJHIND.NS,Confectioners,Consumer Defensive,7374.0,,,,,,86400.0,2.0,33.3,33.45,32.92,33.74,33.3,33.45,32.92,33.74,,,1359590400.0,,0.88,1.421,,,4568470.0,4568470.0,12733681.0,7698138.0,7698138.0,41167302656.0,24.75,46.1,0.6687075,34.254,36.28535,,,76334186496.0,-0.00501,920596917.0,1244480000.0,0.35262,0.05436,1245229952.0,35.056,0.9430626,,-0.15,,0.121212125,0.1,1359590400.0,NSI,EQUITY,621600000.0,0.503,3098899968.0,35702198272.0,0.023,0.341,61562499072.0,82.216,49.415,0.0042,-0.0049,4984000000.0,6567499776.0,,0.023,0.17719,0.05034,-0.04597,BAJAJHIND.NS,BAJAJ HINDUSTHAN SUGAR LT,Bajaj Hindusthan Sugar Limited,33.06,,,,,,none,,-0.72,2.6,Hold,Hold,"High Beta (more volatile)-
 Price-to-Book ratio (<1) indicates undervalued assets",,,Hold,No strong momentum,7,4
2336,2024-12-15 18:31:55,BAJAJHLDNG.NS,Asset Management,Financial Services,19.0,,,,,,86400.0,2.0,11131.75,11197.95,10800.0,11297.65,11131.75,11197.95,10800.0,11297.65,86.0,0.0077,1727222400.0,0.1292,1.53,0.678,16.55976,,31257.0,31257.0,46383.0,57514.0,57514.0,1227191091200.0,7620.0,11545.9,68.369484,10554.677,9397.089,86.0,0.0077256495,1319636697088.0,4.12681,42774823.0,111294000.0,0.6155,0.104119994,111325000.0,5376.945,2.0501418,-0.037,665.68,,0.4100461,65.0,1727222400.0,NSI,EQUITY,8987199488.0,80.777,15899400192.0,466200000.0,15.803,15.822,17949399040.0,0.068,161.281,0.01476,0.118030004,12546750464.0,12582599680.0,-0.037,0.22,0.99071,0.88579005,0.81338996,BAJAJHLDNG.NS,BAJAJ HOLDINGS & INVS LTD,Bajaj Holdings & Investment Limited,11023.5,,,,,,none,,-0.97,2.2,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),12,7
2337,2024-12-15 18:31:55,BAJEL.NS,Utilities - Regulated Electric,Utilities,666.0,,,,,,86400.0,2.0,293.9,302.3,280.0,307.8,293.9,302.3,280.0,307.8,,,,,,,168.91176,,4372766.0,4372766.0,466936.0,1118570.0,1118570.0,33192816640.0,108.25,330.0,2.2485032,256.985,260.0118,,,27321726976.0,0.0078,61709087.0,115535000.0,0.6298,0.08537,115594000.0,49.111,5.8469586,,1.7,,0.5468421,,,NSI,EQUITY,593468992.0,5.148,177931008.0,149104000.0,,,14762183680.0,2.634,127.834,,,,,,1.498,0.17812,0.01205,0.009649999,BAJEL.NS,BAJEL PROJECTS LIMITED,Bajel Projects Limited,287.15,,,,,,none,,-2.3,1.0,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum),16,6
2338,2024-12-15 18:31:55,BAJFINANCE.NS,Credit Services,Financial Services,,8.0,5.0,4.0,8.0,4.0,86400.0,2.0,7182.8,7182.8,7156.1,7248.0,7182.8,7182.8,7156.1,7248.0,36.0,0.005,1718928000.0,0.14479999,0.24,1.048,29.00531,21.215908,795867.0,795867.0,1068833.0,1180161.0,1180161.0,4460492881920.0,6187.8,7830.0,13.032419,6862.53,6971.232,36.0,0.005011973,6921653846016.0,0.44922,258677249.0,618489984.0,0.54955,0.25127,618790976.0,1403.263,5.1368847,0.126,248.52,,-0.05335021,36.0,1718928000.0,NSI,EQUITY,124034998272.0,200.516,,2581427650560.0,5.378,5.378,342261301248.0,290.321,554.982,0.04145,0.20686,,-729231917056.0,0.104,0.163,0.93649,,0.59731996,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,7208.4,10000.0,5700.0,8026.355,8120.0,1.9,buy,31.0,0.36,2.1,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum,13,9
2339,2024-12-15 18:31:55,BALAJEE.NS,Packaging & Containers,Consumer Cyclical,610.0,,,,,,86400.0,2.0,75.42,75.2,74.56,77.79,75.42,75.2,74.56,77.79,,,,,,,21.991201,,461571.0,461571.0,445624.0,525313.0,525313.0,6117001216.0,69.1,99.22,1.0233526,74.6632,77.214355,,,7547518976.0,0.05047,19787659.0,81570800.0,0.73789,0.01477,81570896.0,25.9,2.8953667,0.157,3.41,,-0.20190477,,,NSI,EQUITY,78170000.0,1.17,657426752.0,2449815040.0,,,5977413120.0,116.282,92.224,,,,,0.021,0.68,0.28824,0.10998999,0.09807,BALAJEE.NS,SHREE TIRUPATI BALAJEE L,,74.99,,,,,,none,,-0.57,2.1,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),13,4
2340,2024-12-15 18:31:55,BALAJITELE.NS,Entertainment,Communication Services,103.0,,,,,,86400.0,2.0,82.96,82.5,82.2,95.75,82.96,82.5,82.2,95.75,,,1629676800.0,,0.58,0.68,409.47824,,4369614.0,4369614.0,245378.0,881974.0,881974.0,9564261376.0,54.35,143.7,1.5372744,64.2704,70.08625,,,6097826304.0,0.013730001,30052575.0,101529000.0,0.70472,0.0589,101553000.0,42.466,2.2177742,,0.23,,0.03699994,0.2,1629676800.0,NSI,EQUITY,615659008.0,6.064,353963488.0,793577024.0,,,6221571072.0,18.398,61.846,,,,,,-0.02,0.23271,0.05689,0.01605,BALAJITELE.NS,BALAJI TELEFILMS LIMITED.,Balaji Telefilms Limited,94.18,,,,,,none,,13.52,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,16,7
2341,2024-12-15 18:31:55,BALAMINES.NS,Specialty Chemicals,Basic Materials,1084.0,,,,,,86400.0,2.0,2016.0,2017.4,2000.0,2025.0,2016.0,2017.4,2000.0,2025.0,11.0,0.0054,1720051200.0,0.1824,0.4,1.191,32.21464,18.528624,32939.0,32939.0,48661.0,38093.0,38093.0,65017466880.0,1950.05,2735.0,4.16089,2085.45,2195.419,,,64432132096.0,0.12505999,10252324.0,32401000.0,0.74647003,0.03721,32663100.0,531.421,3.776008,-0.179,62.29,,-0.1596148,11.0,1720051200.0,NSI,EQUITY,3306167040.0,102.039,2943140608.0,196970000.0,,,15625854976.0,1.04,482.216,,,,,-0.179,-0.17,0.43975,0.18834999,0.1415,BALAMINES.NS,BALAJI AMINES LIMITED,Balaji Amines Limited,2006.65,2328.0,2328.0,2328.0,2328.0,,none,1.0,-0.46,1.4,Strong Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum),22,15
2342,2024-12-15 18:31:55,BALAXI.NS,Biotechnology,Healthcare,,,,,,,86400.0,2.0,83.11,83.11,80.0,84.0,83.11,83.11,80.0,84.0,,,1656633600.0,,,0.594,11.998533,,21948.0,21948.0,38404.0,19851.0,19851.0,4165662720.0,74.0,151.45,1.7263819,86.3492,106.9706,,,5836276736.0,-0.00989,51196652.0,50906200.0,,,53250300.0,39.51,2.0711215,0.35,6.82,,-0.061963856,0.1,1656633600.0,NSI,EQUITY,622905984.0,11.861,467307008.0,194042000.0,2.177,3.878,2412943872.0,9.636,46.906,0.11203,-0.01242,395724000.0,48662000.0,0.321,-0.258,0.46671,0.19367,0.21385,BALAXI.NS,BALAXI PHARMA LTD,Balaxi Pharmaceuticals Limited,81.83,,,,,,none,,-1.54,2.5,Buy,Hold,Low Beta (less volatile than the market),,,Hold,Trading near its 52-week low (bearish momentum),6,2
