row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson
4581,2024-12-14 23:36:08,CENTENKA.NS,Textile Manufacturing,Consumer Cyclical,1544,,,,,,86400,2,712.5,716.0,694.05,749.0,712.5,716.0,694.05,749.0,10.0,0.0137,1724112000,0.3093,2.66,0.498,22.627748,,324430,324430,81675,129289,129289,15965140992,377.75,864.9,0.8048812,633.644,600.16876,10.0,0.014035088,13277107200,0.03562,14179521,21850600,0.36854,0.09189,21895600,639.328,1.1428406,3.988,32.29,,0.6645404,10.0,1724112000,NSI,EQUITY,3213400064,147.006,1300999936,519200000,1.706,3.017,19835400192,3.715,907.734,0.028180001,0.05195,960462528,1683900032,3.995,0.353,0.216,0.06559,0.044180002,CENTENKA.NS,CENTURY ENKA LTD,Century Enka Limited,730.65,,,,,,none,,2.55,2.4,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4582,2024-12-14 23:36:08,CENTEXT.NS,Aluminum,Basic Materials,345,,,,,,86400,2,24.32,24.1,24.1,26.0,24.32,24.1,24.1,26.0,,,1279756800,,,1.032,26.193876,,239428,239428,91470,167050,167050,2053600000,16.6,31.3,0.53363824,23.4406,22.80175,,,2165700096,0.020399999,45336800,80000000,0.52632,,81644704,9.131,2.8113022,0.197,0.98,,0.343979,0.1,1279756800,NSI,EQUITY,161300000,2.016,229950000,484600000,,,3848300032,66.338,48.134,,,,,0.2,0.106,0.22467,0.05975,0.053639997,CENTEXT.NS,CENTURY EXTRUSIONS LTD,Century Extrusions Limited,25.67,,,,,,none,,5.55,2.1,Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4583,2024-12-14 23:36:08,CENTRALBK.NS,Banks - Regional,Financial Services,31610,,,,,,86400,2,59.41,59.2,56.45,59.2,59.41,59.2,56.45,59.2,,,1435017600,,2.49,0.708,14.694656,,7608026,7608026,6386384,10029301,10029301,501324251136,46.2,76.9,3.4823434,55.9606,60.51405,,,313331056640,0.23735,373279612,8680939520,0.93082,0.02952,8934979584,38.436,1.5024977,0.485,3.93,,0.14243329,0.5,1435017600,NSI,EQUITY,324254695424,37.205,,133466898432,,,143961751552,,16.563,0.00783,0.10709,,-245671903232,0.472,0.43,,,0.35221002,CENTRALBK.NS,CENTRAL BANK OF INDIA,Central Bank of India,57.75,,,,,,none,,-2.79,2.5,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
4584,2024-12-14 23:36:08,CENTRUM.NS,Financial Conglomerates,Financial Services,5400,,,,,,86400,2,36.85,36.54,35.18,36.97,36.85,36.54,35.18,36.97,,,1567555200,,,0.976,,,812689,812689,556661,1129781,1129781,14208564224,25.45,46.5,1.2503383,33.9566,36.60775,,,67662721024,-0.12422,112453116,401825984,0.78587997,1.0000001e-05,420142016,8.439,4.18533,,-3.4,,0.14304209,0.05,1567555200,NSI,EQUITY,9124579328,22.124,,49202421760,20.562,20.643,11363775488,298.229,27.345,-0.00535,-0.054390002,,27072129024,,-0.003,0.89627,,-0.25004998,CENTRUM.NS,CENTRUM CAPITAL LIMITED,Centrum Capital Limited,35.32,,,,,,none,,-4.15,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4585,2024-12-14 23:36:08,CENTUM.NS,Electronic Components,Technology,1290,,,,,,86400,2,1995.75,2031.0,1918.0,2384.0,1995.75,2031.0,1918.0,2384.0,10.0,0.0058,1722384000,5.1471004,0.71,0.469,,66.62318,411265,411265,30881,87107,87107,29408645120,1341.15,2384.0,2.700129,1732.678,1724.0435,,,23089414144,-0.0032300001,4073003,12896800,0.67542,0.059809998,12944800,157.717,14.404599,,-0.91,18.58,0.6373694,3.0,1722384000,NSI,EQUITY,481209984,37.337,753327488,2262710016,,,10891570176,115.028,694.362,,,,,,0.006,0.49122003,0.06917,0.01566,CENTUM.NS,CENTUM ELECTRONICS LTD,Centum Electronics Limited,2271.85,1826.0,1826.0,1826.0,1826.0,,none,1,13.83,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,Buy,Trading near its 52-week high (bullish momentum)
4586,2024-12-14 23:36:08,CENTURYPLY.NS,Lumber & Wood Production,Basic Materials,7155,,,,,,86400,2,852.65,850.0,830.0,855.0,852.65,850.0,830.0,855.0,1.0,0.0013,1726617600,0.081099994,,0.657,86.2115,38.211605,290326,290326,280992,264727,264727,186558660608,622.1,935.0,4.663574,815.966,736.337,,,173495025664,0.06847,60698239,222172992,0.72642,0.1936,225956992,99.548,8.435127,-0.604,9.74,,0.092363715,1.0,1726531200,NSI,EQUITY,671408000,3.022,5050289664,7710382080,,,40003362816,34.942,180.08,,,,,-0.604,0.128,0.47168,0.12625,0.07714,CENTURYPLY.NS,CENTURY PLYBOARDS (I) LTD,Century Plyboards (India) Limited,839.7,1077.0,659.0,852.0,850.0,1.66667,buy,19,-1.52,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4587,2024-12-14 23:36:08,CENTURYTEX.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,2.6,Hold,Hold,High Beta (more volatile),None,None,None,None
4588,2024-12-14 23:36:08,CERA.NS,Building Products & Equipment,Industrials,2510,,,,,,86400,2,7693.6,7693.6,7530.1,7729.9,7693.6,7693.6,7530.1,7729.9,60.0,0.0086,1719273600,0.32389998,0.47,-0.069,41.494034,34.98706,9801,9801,16811,20424,20424,99085770752,6591.2,10789.95,5.3516774,7432.465,7947.5464,,,83635101696,0.1241,3982789,12896000,0.57613,0.31037,13124500,1034.753,7.425395,-0.164,185.17,228.96,-0.06226772,60.0,1719273600,NSI,EQUITY,8096564224,622.531,2831012096,444671008,,,18514898944,3.273,1423.6,,,,,-0.164,-0.066,0.52294,0.1529,0.12252,CERA.NS,CERA SANITARYWARE LTD,Cera Sanitaryware Limited,7683.45,10000.0,6700.0,8452.3125,8405.5,1.5625,buy,16,-0.13,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4589,2024-12-14 23:36:08,CEREBRAINT.NS,Computer Hardware,Technology,48,,,,,,86400,2,11.59,11.9,11.01,11.9,11.59,11.9,11.01,11.9,,,,,,0.663,,,248132,248132,139756,156725,156725,1381520640,6.15,15.87,2.4980347,10.2448,9.1371,,,1344291200,-0.9153,81386437,121186000,0.23879999,,121399000,18.938,0.6009082,,-4.92,,0.60281694,,,NSI,EQUITY,10528000,0.096,-385922240,390672992,,,553043008,18.606,4.961,,,,,,0.485,0.09516,-0.69781995,-0.89559996,CEREBRAINT.NS,CEREBRA INT TECH LTD,Cerebra Integrated Technologies Limited,11.38,,,,,,none,,-1.81,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<1) indicates undervalued assets",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4590,2024-12-14 23:36:08,CESC.NS,Utilities - Regulated Electric,Utilities,6087,,,,,,86400,2,190.75,190.6,185.1,191.7,190.75,190.6,185.1,191.7,4.5,0.024500001,1706745600,0.4241,4.76,0.805,17.572634,14.005603,3648757,3648757,4686470,7886356,7886356,248743133184,109.75,212.49,1.5697327,183.9082,166.4229,,,367620227072,0.08881,654261797,1325570048,0.06313,0.73849,1326630016,86.345,2.1715212,0.089,10.67,15.1,0.5060241,4.5,1706745600,NSI,EQUITY,27012100096,20.378,19442675712,145436295168,,,158462099456,121.345,119.5,,,,,0.088,0.128,0.30629,0.122700006,0.0218,CESC.NS,CESC LTD,CESC Limited,187.5,249.0,145.0,205.9,210.5,,none,10,-1.7,3.1,Hold,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
4591,2024-12-14 23:36:08,CGCL.NS,Credit Services,Financial Services,6820,,,,,,86400,2,202.62,202.64,198.15,207.9,202.62,202.64,198.15,207.9,0.15,0.0007,1725840000,0.0387,0.08,0.338,52.347042,14.340141,155203,155203,811523,161956,161956,167982546944,177.99,794.5,11.06471,199.0994,211.29355,,,288822067200,0.21293,132448912,824940032,0.81908,0.15299,840329984,48.82,4.1710367,0.487,3.89,14.2,-0.7334337,0.15,1725840000,NSI,EQUITY,10863259648,13.217,,132322189312,27.616,27.851,15181830144,329.777,18.4,0.02115,0.08401,,-40294080512,0.495,0.268,0.90720004,,0.31329,CGCL.NS,CAPRI GLOBAL CAPITAL LTD,Capri Global Capital Limited,203.63,230.0,230.0,230.0,230.0,,none,1,0.5,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,Trading near its 52-week low (bearish momentum)
4592,2024-12-14 23:36:08,CGPOWER.NS,Electrical Equipment & Parts,Industrials,3113,,,,,,86400,2,783.15,783.15,761.0,784.85,783.15,783.15,761.0,784.85,1.3,0.0017,1707091200,0.22299999,0.74,1.226,131.67809,81.94782,1801881,1801881,3101063,2479999,2479999,1175455006720,414.3,874.7,13.341251,753.932,674.99225,,,1158266748928,0.16379999,619434692,1528550016,0.58069,0.15851,1555779968,23.079,33.320335,-0.088,5.84,9.39,0.68437195,1.3,1707091200,NSI,EQUITY,15641400320,10.264,11425800192,302300000,1.192,1.713,88106803200,0.819,57.632,0.11479,0.30103,-2026787456,3123399936,-0.089,0.205,0.30196,0.12968001,0.11071,CGPOWER.NS,CG POWER AND IND SOL LTD,CG Power and Industrial Solutions Limited,769.0,970.0,475.0,767.4,829.5,,none,10,-1.81,1.0,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
4593,2024-12-14 23:36:08,CHALET.NS,Lodging,Consumer Cyclical,2287,,,,,,86400,2,1017.0,1009.65,959.25,1052.45,1017.0,1009.65,959.25,1052.45,,,,,,0.319,263.0679,43.645943,4105620,4105620,473913,1532757,1532757,219893760000,628.55,1052.45,14.97355,877.647,840.4313,,,200708685824,0.17035,66608509,218246000,0.67581004,0.2511,219544000,90.101,11.182451,-0.316,3.83,23.51,0.5051539,,,NSI,EQUITY,1207160064,5.875,6129319936,30051850240,,,14685479936,162.366,70.5,,,,,-0.356,0.162,0.71192,0.41737,0.28062,CHALET.NS,CHALET HOTELS LIMITED,Chalet Hotels Limited,1007.55,1191.0,835.0,969.0769,967.0,1.84615,buy,13,-0.93,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
4594,2024-12-14 23:36:08,CHAMBLFERT.NS,Agricultural Inputs,Basic Materials,1089,,,,,,86400,2,529.95,528.0,518.7,529.0,529.95,528.0,518.7,529.0,8.0,0.0152,1731974400,0.1967,2.39,0.919,13.850695,12.597851,1041369,1041369,2477371,1718827,1718827,211484147712,321.5,574.35,1.2997596,492.232,461.208,8.0,0.015095764,183776051200,0.0947,154806236,400652000,0.61934,0.12976,402132000,204.806,2.577317,0.408,38.11,17.5,0.49278843,5.0,1731974400,NSI,EQUITY,28505800704,71.162,23558500352,994499968,1.126,1.714,162710192128,1.215,400.893,0.09742,0.19408001,12489575424,22648500224,0.463,-0.193,0.44118,0.14479,0.16264999,CHAMBLFERT.NS,CHAMBAL FERTILIZERS LTD,Chambal Fertilisers and Chemicals Limited,527.85,560.0,503.0,531.5,531.5,,none,2,-0.4,2.8,Hold,Hold,Low Beta (less volatile than the market),Buy,Low Forward P/E (<20) indicates growth potential,Buy,Trading near its 52-week high (bullish momentum)
4595,2024-12-14 23:36:08,CHEMBOND.NS,Specialty Chemicals,Basic Materials,127,,,,,,86400,2,568.35,565.85,555.0,569.9,568.35,565.85,555.0,569.9,3.5,0.0063,1721606400,0.111999996,,0.817,17.826296,,12415,12415,10659,15428,15428,7494065152,436.0,743.2,1.5981961,574.751,576.371,3.5,0.0061581773,6698183680,0.08966,3348545,13448300,0.69814,0.00161,13703800,282.217,1.9745443,-0.102,31.26,,-0.023567557,3.5,1721606400,NSI,EQUITY,896854016,66.675,482342016,86419000,2.663,3.189,4689077248,2.269,348.668,0.05847,0.11589,203688992,195704000,-0.102,0.103,0.46405998,0.102869995,0.087469995,CHEMBOND.NS,CHEMBOND CHEMICALS LTD,Chembond Chemicals Limited,557.25,,,,,,none,,-1.95,2.2,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4596,2024-12-14 23:36:08,CHEMCON.NS,Specialty Chemicals,Basic Materials,220,,,,,,86400,2,242.56,241.5,238.0,242.48,242.56,241.5,238.0,242.48,,,1661126400,,,-0.273,46.259117,,26352,26352,70562,27160,27160,8840824832,225.5,311.8,4.1960998,243.887,254.902,,,7438925312,0.09039,9340945,36630700,0.74467003,0.0027599998,36682400,133.402,1.8066447,0.066,5.21,,-0.13539016,4.0,1661126400,NSI,EQUITY,1810596992,49.492,268411008,432456992,3.752,5.429,2106914944,8.861,57.522,0.01897,0.03979,-37555248,332660992,0.068,-0.3,0.35644,0.1274,0.11351,CHEMCON.NS,CHEMCON SPECIAL CHEM LTD,Chemcon Speciality Chemicals Limited,241.01,,,,,,none,,-0.64,1.7,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,Trading near its 52-week low (bearish momentum)
4597,2024-12-14 23:36:08,CHEMFAB.NS,Specialty Chemicals,Basic Materials,210,,,,,,86400,2,1122.5,1135.0,1101.0,1135.0,1122.5,1135.0,1101.0,1135.0,1.25,0.0011,1726185600,0.13949999,,0.166,125.049995,,12202,12202,25076,52725,52725,4059858176,353.6,1230.0,1.2413001,1039.18,802.3995,,,17037332480,0.03936,3213477,3607320,0.76403,,14568500,267.527,4.206865,,9.0,,2.1689427,1.25,1726185600,NSI,EQUITY,27901000,1.932,452623008,810086016,0.35,1.138,3270650112,20.965,228.115,0.02352,0.03387,-814017600,124868000,,0.029,0.33443,0.13839,0.01642,CHEMFAB.NS,CHEMFAB ALKALIS LIMITED,Chemfab Alkalis Limited,1125.45,,,,,,none,,0.26,1.0,Strong Buy,Hold,Low Beta (less volatile than the market),None,None,Buy,Trading near its 52-week high (bullish momentum)
4598,2024-12-14 23:36:08,CHEMPLASTS.NS,Chemicals,Basic Materials,1374,,,,,,86400,2,498.7,497.55,491.2,511.95,498.7,497.55,491.2,511.95,,,,,,0.151,,23.056818,64370,64370,230413,118242,118242,80525426688,402.8,633.9,1.9753764,487.612,497.879,,,89856974848,-0.03137,60923335,158110000,0.5499,0.37381,161676000,108.468,4.676494,,-8.07,,0.05655074,,,NSI,EQUITY,6709100032,41.851,1960199936,15249999872,0.307,0.708,40764600320,87.703,258.8,0.0027700001,-0.07185,-4130062592,929400000,,0.005,0.35345,0.04809,-0.01964,CHEMPLASTS.NS,CHEMPLAST SANMAR LIMITED,Chemplast Sanmar Limited,507.25,590.0,535.0,565.0,567.5,,none,4,1.71,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4599,2024-12-14 23:36:08,CHENNPETRO.NS,Oil & Gas Refining & Marketing,Energy,1422,,,,,,86400,2,598.35,595.0,591.0,601.15,598.35,595.0,591.0,601.15,55.0,0.0928,1721347200,1.1432,6.05,0.723,12.3160095,12.7672415,922834,922834,1336062,1097423,1097423,88304328704,565.2,1275.0,0.13684756,696.608,886.77,,,147406012416,0.0111,45005986,148911008,0.68813,0.08638,149062000,518.341,1.142877,,48.1,,-0.14405435,55.0,1721347200,NSI,EQUITY,1935399936,12.999,17795299328,61136998400,0.103,1.034,645275189248,79.216,4333.77,0.041160002,0.0922,-16412574720,-11694499840,,-0.269,0.051119998,0.027579999,-0.0685,CHENNPETRO.NS,CHENNAI PETROLEUM CORP LT,Chennai Petroleum Corporation Limited,592.4,670.0,670.0,670.0,670.0,,none,1,-0.99,3.4,Hold,Buy,"Low Beta (less volatile than the market)-
 Pays a good dividend (>3%)-
 Price-to-Book ratio (<2) indicates potential for growth",Buy,Low Forward P/E (<20) indicates growth potential,Hold,Trading near its 52-week low (bearish momentum)
4600,2024-12-14 23:36:08,CHEVIOT.NS,Textile Manufacturing,Consumer Cyclical,4098,,,,,,86400,2,1382.85,1383.0,1372.1,1432.0,1382.85,1383.0,1372.1,1432.0,5.0,0.0038,1718323200,0.24360001,,0.61,10.718375,,12686,12686,4321,8455,8455,8201999360,1201.0,1653.4,1.8578175,1284.423,1369.7115,,,7306673152,0.17904,1409994,5841880,0.76559997,,6032200,1040.049,1.3499365,0.572,130.99,,-0.033157706,5.0,1718323200,NSI,EQUITY,514892992,85.575,432211744,89280000,,,4414857216,1.427,733.762,,,,,0.572,-0.184,0.45139998,0.0979,0.070760004,CHEVIOT.NS,CHEVIOT COMPANY LIMITED,Cheviot Company Limited,1404.0,,,,,,none,,1.53,2.5,Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,No strong momentum
4601,2024-12-14 23:36:08,CHOICEIN.NS,Capital Markets,Financial Services,4096,,,,,,86400,2,559.65,558.0,543.25,560.0,559.65,558.0,543.25,560.0,,,,,,-0.12,105.20913,,451915,451915,568041,435020,435020,110535573504,214.9,565.2,13.275783,512.825,404.66824,,,110821343232,0.18993,18137507,199379008,0.82588995,0.02411,199739008,44.626,12.400844,0.553,5.26,,1.4953218,,,NSI,EQUITY,4602579968,23.087,,4981588992,0.769,1.503,8326106112,55.262,41.82,0.08266,0.21924,,-2084646016,0.53,0.272,0.95015,,0.25897,CHOICEIN.NS,CHOICE INTERNATIONAL LTD,Choice International Limited,553.4,,,,,,none,,-1.12,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
4602,2024-12-14 23:36:08,CHOLAFIN.NS,Credit Services,Financial Services,38235,,,,,,86400,2,1343.05,1334.85,1280.7,1334.85,1343.05,1334.85,1280.7,1334.85,2.0,0.0015,1721347200,0.0437,0.36,1.079,28.490175,19.565445,2013013,2013013,1631238,2409119,2409119,1097018638336,1011.2,1652.0,11.107284,1326.369,1336.6842,,,2590351032320,0.39003,415843161,840723968,0.50216997,0.31895,840723968,254.86,5.1198697,0.252,45.8,,0.045301557,0.7,1721347200,NSI,EQUITY,88012701696,104.764,,1582153859072,104.343,104.487,98765701120,738.948,117.621,0.02411,0.20701,,-359849295872,0.226,0.275,0.99893,,0.50688,CHOLAFIN.NS,CHOLAMANDALAM IN & FIN CO,Cholamandalam Investment and Finance Company Limited,1304.85,1850.0,1078.0,1521.0,1530.0,1.84848,buy,33,-2.84,2.1,Buy,Hold,High Beta (more volatile),Buy,Low Forward P/E (<20) indicates growth potential- Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
4603,2024-12-14 23:36:08,CHOLAHLDNG.NS,Credit Services,Financial Services,2,,,,,,86400,2,1537.7,1543.7,1486.05,1543.7,1537.7,1543.7,1486.05,1543.7,0.55,0.00029999999,1722556800,0.0053,0.24,0.899,13.7926,,307422,307422,201413,269358,269358,283572305920,989.05,2154.95,1.720499,1697.729,1457.7935,,,1767101956096,0.11828,95454795,187776992,0.47804,0.33870998,187846000,545.418,2.7677853,0.476,109.45,,0.45594835,0.55,1722556800,NSI,EQUITY,12909599744,68.749,,1346088730624,,,164819795968,608.429,877.724,,,,,0.476,0.32,0.75064003,,0.32502,CHOLAHLDNG.NS,CHOLAMANDALAM FIN HOL LTD,Cholamandalam Financial Holdings Limited,1509.6,,,,,,none,,-1.83,2.5,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum
4604,2024-12-14 23:36:08,CIEINDIA.NS,Auto Parts,Consumer Cyclical,4266,,,,,,86400,2,501.95,500.5,491.9,503.85,501.95,500.5,491.9,503.85,5.0,0.0101,1718236800,0.2317,,0.714,23.038944,20.26713,118793,118793,300440,417381,417381,188523937792,406.8,622.4,2.072942,496.732,525.838,,,187007434752,0.08923,112951751,379361984,0.66541,0.23263,383446016,163.45,3.0403795,-0.48,21.57,,0.03445041,5.0,1718236800,NSI,EQUITY,6555630080,17.26,12101812224,4810050048,,,90945110016,7.763,239.734,,,,,-0.481,-0.064,0.46065,0.13307,0.117469996,CIEINDIA.NS,CIE AUTOMOTIVE INDIA LTD,CIE Automotive India Limited,496.95,713.0,450.0,582.2,578.0,,none,5,-1.0,2.1,Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4605,2024-12-14 23:36:08,CIGNITITEC.NS,Information Technology Services,Technology,,,,,,,86400,2,1865.5,1865.0,1824.1,1899.0,1865.5,1865.0,1824.1,1899.0,6.0,0.0044,1700092800,0.0594,,0.181,37.175983,,102026,102026,208031,184022,184022,51242270720,942.1,1949.95,2.709336,1507.126,1370.834,,,47283064832,0.0733,10530689,27300100,0.78933996,0.088719994,27316100,296.914,6.3179913,0.154,50.46,,0.6690986,3.0,1700092800,NSI,EQUITY,4201618944,153.886,1985467008,266035008,3.563,4.303,18913220608,3.282,692.725,0.11221,0.18747999,1761631872,1866168960,0.15,0.105,0.36845002,0.10498,0.11125,CIGNITITEC.NS,CIGNITI TECHNOLOGIES LTD,Cigniti Technologies Limited,1875.9,,,,,,none,,0.56,1.7,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),Buy,Trading near its 52-week high (bullish momentum)
4606,2024-12-14 23:36:08,CINELINE.NS,Entertainment,Communication Services,306,,,,,,86400,2,130.09,129.05,126.48,133.78,130.09,129.05,126.48,133.78,,,1505088000,,,0.816,,,101865,101865,113471,521813,521813,4416945664,96.17,184.9,1.783229,110.4044,121.30715,,,6956431360,-0.04191,9936175,34266400,0.75678,,34426700,43.619,2.9413788,,-4.34,,-0.061105013,0.5,1505088000,NSI,EQUITY,123734000,3.608,627353472,3496132096,,,2476936960,233.904,74.895,,,,,,-0.269,0.62358004,0.25327998,-0.060949996,CINELINE.NS,CINELINE INDIA LIMITED,Cineline India Limited,128.3,,,,,,none,,-1.38,2.6,Hold,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4607,2024-12-14 23:36:08,CINEVISTA.NS,Entertainment,Communication Services,,,,,,,86400,2,20.33,20.53,19.6,20.53,20.33,20.53,19.6,20.53,,,,,,0.411,,,25523,25523,30111,38366,38366,1171129984,16.01,25.25,252.72551,18.9542,19.179,,,1291150464,,15481427,57436500,0.73046,,58556500,14.301,1.3985037,,-1.25,,0.1331445,,,NSI,EQUITY,17090000,0.298,-24437000,159511008,,,4634000,19.42,0.077,,,,,,,-2.4026802,,-31.59825,CINEVISTA.NS,CINEVISTA LIMITED,Cinevista Limited,20.0,,,,,,none,,-1.62,2.6,Hold,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Hold,No strong momentum
4608,2024-12-14 23:36:08,CIPLA.NS,Drug Manufacturers - General,Healthcare,27764,7,4,8,1,5,86400,2,1445.4,1445.1,1423.8,1449.5,1445.4,1445.1,1423.8,1449.5,13.0,0.009,1722556800,0.2347,0.48,0.344,26.11041,22.598253,1318852,1318852,2322931,3006515,3006515,1168900227072,1192.1,1702.05,4.4505477,1524.187,1513.8643,,,1087260262400,0.17039,542854599,807614016,0.34314,0.38227,807641984,351.204,4.120967,0.152,55.43,63.54,0.18943131,13.0,1722556800,NSI,EQUITY,87082000384,107.833,65643999232,4613799936,2.621,3.84,262641893376,1.621,325.289,0.10855,0.16735001,46218686464,45008400384,0.151,0.056,0.65847,0.24994,0.23183,CIPLA.NS,CIPLA LTD,Cipla Limited,1447.3,1960.0,1204.0,1629.7222,1667.5,2.27778,buy,36,0.13,2.1,Buy,Hold,Low Beta (less volatile than the market),None,None,Hold,No strong momentum
4609,2024-12-14 23:36:08,CLEAN.NS,Specialty Chemicals,Basic Materials,457,,,,,,86400,2,1410.8,1401.0,1390.05,1431.0,1410.8,1401.0,1390.05,1431.0,5.0,0.0034999999,1724889600,0.20639999,,-0.079,58.819157,40.52916,154103,154103,189202,320213,320213,151383687168,1243.0,1690.0,17.117086,1432.459,1430.5293,3.0,0.002126453,148014006272,0.29124,22222560,106264000,0.79919,0.08316,108385000,122.123,11.665288,0.126,24.22,35.09,-0.06693739,3.0,1724889600,NSI,EQUITY,3343709952,31.476,3646249984,20380000,3.21,4.492,8844010496,0.157,83.222,0.14101,0.21574,1497500,2231020032,0.126,0.315,0.54817003,0.41228,0.3031,CLEAN.NS,CLEAN SCIENCE & TECH LTD,Clean Science and Technology Limited,1424.6,1845.0,1076.0,1552.4,1533.0,2.3,buy,10,0.98,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%)- Highly Profitable with margins > 20%,Hold,No strong momentum
4610,2024-12-14 23:36:08,CLEDUCATE.NS,Education & Training Services,Consumer Defensive,337,,,,,,86400,2,116.84,116.84,114.0,122.68,116.84,116.84,114.0,122.68,,,1574380800,,,0.275,53.80702,,85619,85619,80158,61775,61775,6724422144,63.8,132.6,2.0849552,113.246,95.3756,,,5182151168,0.04262,15663595,54098300,0.65547997,0.045440003,54812700,83.108,1.4761515,-0.249,2.28,,0.3385706,0.25,1574380800,NSI,EQUITY,1037592000,19.716,267692752,320195008,,,3225211904,11.496,62.324,,,,,-0.222,0.044,0.26726,0.083000004,0.0554,CLEDUCATE.NS,CL EDUCATE LIMITED,CL Educate Limited,122.68,,,,,,none,,5.0,1.0,Strong Buy,Hold,"Low Beta (less volatile than the market)-
 Price-to-Book ratio (<2) indicates potential for growth",None,None,Buy,Trading near its 52-week high (bullish momentum)
