row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank,Stock_Volatile,Stock_Volatile_Percentage,D01_01_Diff,D02_01_Diff,D03_01_Diff,D04_01_Diff,D05_01_Diff,D08_01_Diff,D09_01_Diff,D10_01_Diff,D11_01_Diff,D12_01_Diff,D15_01_Diff,D16_01_Diff,D17_01_Diff,D18_01_Diff,D19_01_Diff,D22_01_Diff,D23_01_Diff,D24_01_Diff,D25_01_Diff,D26_01_Diff,D29_01_Diff,D30_01_Diff,D31_01_Diff,D01_02_Diff,D02_02_Diff,D05_02_Diff,D06_02_Diff,D07_02_Diff,D08_02_Diff,D09_02_Diff,D12_02_Diff,D13_02_Diff,D14_02_Diff,D15_02_Diff,D16_02_Diff,D19_02_Diff,D20_02_Diff,D21_02_Diff,D22_02_Diff,D23_02_Diff,D26_02_Diff,D27_02_Diff,D28_02_Diff,D29_02_Diff,D01_03_Diff,D04_03_Diff,D05_03_Diff,D06_03_Diff,D07_03_Diff,D08_03_Diff,D11_03_Diff,D12_03_Diff,D13_03_Diff,D14_03_Diff,D15_03_Diff,D18_03_Diff,D19_03_Diff,D20_03_Diff,D21_03_Diff,D22_03_Diff,D25_03_Diff,D26_03_Diff,D27_03_Diff,D28_03_Diff,D29_03_Diff,D01_04_Diff,D02_04_Diff,D03_04_Diff,D04_04_Diff,D05_04_Diff,D08_04_Diff,D09_04_Diff,D10_04_Diff,D11_04_Diff,D12_04_Diff,D15_04_Diff,D16_04_Diff,D17_04_Diff,D18_04_Diff,D19_04_Diff,D22_04_Diff,D23_04_Diff,D24_04_Diff,D25_04_Diff,D26_04_Diff,D29_04_Diff,D30_04_Diff,D01_05_Diff,D02_05_Diff,D03_05_Diff,D06_05_Diff,D07_05_Diff,D08_05_Diff,D09_05_Diff,D10_05_Diff,D13_05_Diff,D14_05_Diff,D15_05_Diff,D16_05_Diff,D17_05_Diff,D20_05_Diff,D21_05_Diff,D22_05_Diff,D23_05_Diff,D24_05_Diff,D27_05_Diff,D28_05_Diff,D29_05_Diff,D30_05_Diff,D31_05_Diff,D03_06_Diff,D04_06_Diff,D05_06_Diff,D06_06_Diff,D07_06_Diff,D10_06_Diff,D11_06_Diff,D12_06_Diff,D13_06_Diff,D14_06_Diff,D17_06_Diff,D18_06_Diff,D19_06_Diff,D20_06_Diff,D21_06_Diff,D24_06_Diff,D25_06_Diff,D26_06_Diff,D27_06_Diff,D28_06_Diff,D01_07_Diff,D02_07_Diff,D03_07_Diff,D04_07_Diff,D05_07_Diff,D08_07_Diff,D09_07_Diff,D10_07_Diff,D11_07_Diff,D12_07_Diff,D15_07_Diff,D16_07_Diff,D17_07_Diff,D18_07_Diff,D19_07_Diff,D22_07_Diff,D23_07_Diff,D24_07_Diff,D25_07_Diff,D26_07_Diff,D29_07_Diff,D30_07_Diff,D31_07_Diff,D01_08_Diff,D02_08_Diff,D05_08_Diff,D06_08_Diff,D07_08_Diff,D08_08_Diff,D09_08_Diff,D12_08_Diff,D13_08_Diff,D14_08_Diff,D15_08_Diff,D16_08_Diff,D19_08_Diff,D20_08_Diff,D21_08_Diff,D22_08_Diff,D23_08_Diff,D26_08_Diff,D27_08_Diff,D28_08_Diff,D29_08_Diff,D30_08_Diff,D02_09_Diff,D03_09_Diff,D04_09_Diff,D05_09_Diff,D06_09_Diff,D09_09_Diff,D10_09_Diff,D11_09_Diff,D12_09_Diff,D13_09_Diff,D16_09_Diff,D17_09_Diff,D18_09_Diff,D19_09_Diff,D20_09_Diff,D23_09_Diff,D24_09_Diff,D25_09_Diff,D26_09_Diff,D27_09_Diff,D30_09_Diff,D01_10_Diff,D02_10_Diff,D03_10_Diff,D04_10_Diff,D07_10_Diff,D08_10_Diff,D09_10_Diff,D10_10_Diff,D11_10_Diff,D14_10_Diff,D15_10_Diff,D16_10_Diff,D17_10_Diff,D18_10_Diff,D21_10_Diff,D22_10_Diff,D23_10_Diff,D24_10_Diff,D25_10_Diff,D28_10_Diff,D29_10_Diff,D30_10_Diff,D31_10_Diff,D01_11_Diff,D04_11_Diff,D05_11_Diff,D06_11_Diff,D07_11_Diff,D08_11_Diff,D11_11_Diff,D12_11_Diff,D13_11_Diff,D14_11_Diff,D15_11_Diff,D18_11_Diff,D19_11_Diff,D20_11_Diff,D21_11_Diff,D22_11_Diff,D25_11_Diff,D26_11_Diff,D27_11_Diff,D28_11_Diff,D29_11_Diff,D02_12_Diff,D03_12_Diff,D04_12_Diff,D05_12_Diff,D06_12_Diff,D09_12_Diff,D10_12_Diff,D11_12_Diff,D12_12_Diff,D13_12_Diff,D16_12_Diff,D17_12_Diff,D18_12_Diff,D19_12_Diff,D20_12_Diff,D23_12_Diff,D24_12_Diff,D25_12_Diff,D26_12_Diff,D27_12_Diff,D30_12_Diff,D31_12_Diff,W01_01,W02_01,W03_01,W04_01,W05_01,W06_02,W07_02,W08_02,W09_02,W10_03,W11_03,W12_03,W13_03,W14_04,W15_04,W16_04,W17_04,W18_04,W19_05,W20_05,W21_05,W22_05,W23_06,W24_06,W25_06,W26_06,W27_07,W28_07,W29_07,W30_07,W31_07,W32_08,W33_08,W34_08,W35_08,W36_09,W37_09,W38_09,W39_09,W40_09,W41_10,W42_10,W43_10,W44_10,W45_11,W46_11,W47_11,W48_11,W49_12,W50_12,W51_12,W52_12,W53_12,M01_2024,M02_2024,M03_2024,M04_2024,M05_2024,M06_2024,M07_2024,M08_2024,M09_2024,M10_2024,M11_2024,M12_2024,2024,Expert_Comments,Expert_Review
1349,2024-12-27 23:59:57,ONGC.NS,25847.0,10.0,9.0,1.0,8.0,8.0,86400.0,2.0,240.0,236.3,241.0,18.25,0.077,1731974400.0,0.375,5.04,0.653,6483203.0,6483203.0,12538787.0,0.0482,0.12048,-91077468160.0,833539145728.0,283.08,12.5,0.052029137,4734227841024.0,3871613464.0,12580299776.0,0.69206,0.21493,12585499648.0,280.175,0.84554297,-0.252,32.67,35.73,0.17166543,6.0,1731974400.0,NSI,EQUITY,433821712384.0,34.503,833407090688.0,1914893238272.0,8675406.0,8675406.0,2980272930816.0,203.65,345.0,0.49332142,257.513,0.394,0.892,6041239552000.0,50.462,480.218,-0.252,0.078,0.18372999,0.13795,0.07767,0.06802,240.25,240.0,236.3,241.0,240.25,7.2513013,5.39296,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,Oil & Gas Integrated,Energy,236.9,430.0,215.0,312.66666,305.5,,none,30.0,-1.39,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<1) indicates undervalued assets,Buy,Low Forward P/E (<20) indicates growth potential,,,1.0,1.0,4.7,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.39,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-1.39,,
1350,2024-12-27 23:59:57,ONMOBILE.NS,449.0,,,,,,86400.0,2.0,69.99,67.7,70.7,,,1663113600.0,,2.93,0.661,632502.0,632502.0,867826.0,,,,,78.02075,,,7836960256.0,52758048.0,106321000.0,0.50216997,0.00219,106545000.0,61.166,1.11647,,-2.87,,-0.35146987,1.5,1663113600.0,NSI,EQUITY,636689984.0,5.987,59175000.0,167390000.0,298841.0,298841.0,7260661248.0,59.55,124.0,1.4530884,78.2776,,,4996709888.0,2.577,47.154,,-0.099,0.49128,0.01184,-0.071440004,-0.01984,69.49,69.99,67.7,70.7,69.49,,,ONMOBILE.NS,ONMOBILE GLOBAL LTD.,OnMobile Global Limited,Telecom Services,Communication Services,68.29,,,,,,none,,-1.73,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,,,7.0,2.0,3.0,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.73,-1.73,,
1351,2024-12-27 23:59:57,ONWARDTEC.NS,2529.0,,,,,,86400.0,2.0,324.95,321.35,334.8,5.0,0.015800001,1720742400.0,0.47619998,1.33,1.039,61475.0,61475.0,61996.0,0.061,0.12086,-55198500.0,450151008.0,407.64874,,,7244150272.0,9025841.0,22671700.0,0.57619,0.084309995,22703400.0,92.399,3.5103195,-0.63,10.5,,-0.4799968,5.0,1720742400.0,NSI,EQUITY,233439008.0,10.347,312159008.0,339040992.0,85318.0,85318.0,7353566208.0,303.9,655.55,1.5541148,339.86,2.404,3.849,4731675136.0,16.263,210.1,-0.632,0.023,0.21954,0.06597,0.03759,0.05093,324.95,324.95,321.35,334.8,324.95,30.890476,,ONWARDTEC.NS,ONWARD TECHNOLOGIES LTD,Onward Technologies Limited,Information Technology Services,Technology,324.35,,,,,,none,,-0.18,1.7,Buy,Hold,High Beta (more volatile),,,,,12.0,12.0,13.45,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.18,,
1352,2024-12-27 23:59:57,OPTIEMUS.NS,65.0,,,,,,86400.0,2.0,722.65,702.0,739.0,1.5,0.006,1686096000.0,,,0.379,49449.0,49449.0,118290.0,,,,,483.24,,,53717086208.0,18521972.0,85857200.0,0.78423,0.00224,85869200.0,49.673,14.214965,0.292,7.91,,1.2962306,1.5,1686096000.0,NSI,EQUITY,300531008.0,3.5,797841728.0,1638578944.0,69668.0,69668.0,60632240128.0,215.8,873.8,3.4870038,690.004,,,17388062720.0,38.443,202.523,0.315,0.75,0.13982001,0.045879997,0.034089997,0.03422,712.75,722.65,702.0,739.0,712.75,89.26675,,OPTIEMUS.NS,OPTIEMUS INFRACOM LTD,Optiemus Infracom Limited,Electronics & Computer Distribution,Technology,706.1,,,,,,none,,-0.93,1.3,Strong Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),,,15.0,5.0,37.0,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,-0.93,,
1353,2024-12-27 23:59:57,ORBTEXP.NS,428.0,,,,,,86400.0,2.0,232.4,226.0,237.88,,,1584316800.0,,,-0.128,24778.0,24778.0,138254.0,0.06638,0.14696,344048864.0,421396000.0,180.94885,,,6828391424.0,4345519.0,26467400.0,0.8355,,27018600.0,98.083,2.3552501,0.555,13.81,9.41,0.30152452,3.0,1584316800.0,NSI,EQUITY,159854000.0,6.035,465940992.0,240998000.0,405668.0,405668.0,6241566720.0,135.6,306.29,3.088519,199.436,1.512,3.1,2020893056.0,9.277,75.626,0.588,0.143,0.61895,0.23056,0.20545,0.1822,230.5,232.4,226.0,237.88,230.5,16.727732,24.549416,ORBTEXP.NS,ORBIT EXPORTS LIMITED,Orbit Exports Limited,Textile Manufacturing,Consumer Cyclical,231.01,,,,,,none,,0.22,2.5,Buy,Hold,Low Beta (less volatile than the market),Hold,Strong Revenue Growth (>10%),,,10.0,7.0,11.88,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,,
1354,2024-12-27 23:59:57,ORCHPHARMA.NS,871.0,,,,,,86400.0,2.0,1778.45,1778.45,1853.85,,,1347494400.0,,3.01,2.082,53314.0,53314.0,78271.0,,,,,1301.9435,,,74995294208.0,15187836.0,50719100.0,0.69837,0.16976,50726200.0,230.577,7.8550763,2.121,23.12,,1.4960701,3.0,1347494400.0,NSI,EQUITY,36155000.0,0.713,1132587520.0,1351805952.0,66760.0,66760.0,91862433792.0,702.75,1853.85,10.428786,1542.135,,,8808545280.0,11.559,182.262,2.13,0.336,0.3854,0.12858,0.09839,0.12728,1778.45,1778.45,1778.45,1853.85,1778.45,78.339096,45.355595,ORCHPHARMA.NS,ORCHID PHARMA LIMITED,Orchid Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,1811.2,1710.0,1285.0,1545.3334,1641.0,,none,3.0,1.84,1.3,Strong Buy,Hold,High Beta (more volatile),Hold,Strong Revenue Growth (>10%),,,17.0,14.0,75.4,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,,
1355,2024-12-27 23:59:57,ORICONENT.NS,515.0,,,,,,86400.0,2.0,38.8,38.8,39.23,0.5,0.0162,1726617600.0,50.0,,0.882,369953.0,369953.0,599090.0,,,,,37.658,,,5167832576.0,51953207.0,157048000.0,0.83405995,,157088000.0,74.832,0.5211674,-0.137,0.11,,0.1659193,0.5,1726531200.0,NSI,EQUITY,829248000.0,5.256,-16164750.0,1128418944.0,516607.0,516607.0,6126432256.0,26.67,49.3,4.009012,34.8894,,,1528164992.0,9.602,9.704,-0.145,-0.802,0.06057,-0.01058,-0.31421,0.18865,39.0,38.8,38.8,39.23,39.0,354.54547,,ORICONENT.NS,ORICON ENTERPRISES LTD,Oricon Enterprises Limited,Packaging & Containers,Consumer Cyclical,39.0,,,,,,none,,0.0,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<1) indicates undervalued assets,,,,,20.0,9.0,0.43,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1356,2024-12-27 23:59:57,ORIENTALTL.NS,16.0,,,,,,86400.0,2.0,9.8,9.27,9.8,,,,,,1.211,37130.0,37130.0,116810.0,,,,,11.089603,,,279461184.0,10341381.0,73507296.0,0.45650002,,74469200.0,20.767,0.4545673,7.727,-6.34,,0.026595712,,,NSI,EQUITY,4291000.0,0.197,-150783504.0,65134000.0,370541.0,370541.0,693908864.0,7.75,17.31,14.870644,10.7464,,,46663000.0,10.667,1.541,10.0,0.691,-2.73343,,-19.53801,-1.30227,9.65,9.8,9.27,9.8,9.65,,,ORIENTALTL.NS,ORIENTAL TRIMEX LTD,Oriental Trimex Limited,Building Products & Equipment,Industrials,9.44,,,,,,none,,-2.18,3.2,Hold,Hold,High Beta (more volatile)- Price-to-Book ratio (<1) indicates undervalued assets,Hold,Strong Revenue Growth (>10%),,,4.0,1.0,0.53,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18,-2.18,,
1357,2024-12-27 23:59:57,ORIENTBELL.NS,858.0,,,,,,86400.0,2.0,323.2,320.0,327.95,0.5,0.0015,1722297600.0,1.1111,0.33,0.811,22401.0,22401.0,14398.0,0.0050999997,0.0021600001,-352352512.0,216507008.0,360.26,,,5259184640.0,4357063.0,14650000.0,0.70378995,0.037100002,14875400.0,212.241,1.5157298,0.406,0.46,,-0.1978603,0.5,1722297600.0,NSI,EQUITY,57300000.0,3.899,244324000.0,441500000.0,14372.0,14372.0,4712905216.0,300.0,440.15,0.6939975,325.71,0.937,1.684,6790953984.0,14.154,469.666,0.404,0.004,0.55833,0.03598,0.01422,0.00099,326.15,323.2,320.0,327.95,326.15,699.34784,,ORIENTBELL.NS,ORIENT BELL LIMITED,Orient Bell Limited,Building Products & Equipment,Industrials,321.7,,,,,,none,,-1.36,1.3,Strong Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,,,22.0,10.0,7.95,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.36,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,-1.36,,
1358,2024-12-27 23:59:57,ORIENTCEM.NS,1275.0,,,,,,86400.0,2.0,345.0,342.25,353.65,2.25,0.0067000003,1722211200.0,0.3028,1.26,0.467,1451660.0,1451660.0,1850157.0,0.05633,0.08963,1380387328.0,2701445120.0,285.21866,,,72704000000.0,126421412.0,205110000.0,0.475,0.18202,204928992.0,82.918,4.143853,-0.906,7.44,8.71,0.37236166,1.5,1722211200.0,NSI,EQUITY,67685000.0,0.32,4001021952.0,1752102016.0,730976.0,730976.0,70475800576.0,182.0,379.0,2.44739,339.358,0.443,1.168,28796307456.0,9.999,140.724,-0.908,-0.245,0.5693,0.13894,0.0094,0.05286,344.6,345.0,342.25,353.65,344.6,46.182796,26.68738,ORIENTCEM.NS,ORIENT CEMENT LTD.,Orient Cement Limited,Building Materials,Basic Materials,343.6,319.0,175.0,249.2,237.0,,none,5.0,-0.29,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),,,,,21.0,11.0,11.4,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.29,,
